subject,session,trial_type,f1,f2
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,23,23
kad-1-14-08,1,cr,23,23
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,364,364
kad-1-14-08,1,cr,364,364
kad-1-14-08,1,cr,188,188
kad-1-14-08,1,cr,188,188
kad-1-14-08,1,cr,188,188
kad-1-14-08,1,cr,188,188
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,9,9
kad-1-14-08,1,cr,9,9
kad-1-14-08,1,cr,9,9
kad-1-14-08,1,cr,22,22
kad-1-14-08,1,cr,22,22
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,49,49
kad-1-14-08,1,cr,106,106
kad-1-14-08,1,cr,12,12
kad-1-14-08,1,cr,224,224
kad-1-14-08,1,cr,224,224
kad-1-14-08,1,cr,224,224
kad-1-14-08,1,cr,224,224
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,172,172
kad-1-14-08,1,cr,172,172
kad-1-14-08,1,cr,15,15
kad-1-14-08,1,cr,15,15
kad-1-14-08,1,cr,15,15
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,349,349
kad-1-14-08,1,cr,470,470
kad-1-14-08,1,cr,470,470
kad-1-14-08,1,cr,470,470
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,48,48
kad-1-14-08,1,cr,48,48
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,19,19
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,25,25
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,57,57
kad-1-14-08,1,cr,57,57
kad-1-14-08,1,cr,57,57
kad-1-14-08,1,cr,2617,2617
kad-1-14-08,1,cr,10,10
kad-1-14-08,1,cr,10,10
kad-1-14-08,1,cr,153,153
kad-1-14-08,1,cr,153,153
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,65,65
kad-1-14-08,1,cr,21,21
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,147,147
kad-1-14-08,1,cr,147,147
kad-1-14-08,1,cr,268,268
kad-1-14-08,1,cr,268,268
kad-1-14-08,1,cr,268,268
kad-1-14-08,1,cr,268,268
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,77,77
kad-1-14-08,1,cr,77,77
kad-1-14-08,1,cr,13,13
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,133,133
kad-1-14-08,1,cr,133,133
kad-1-14-08,1,cr,133,133
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,35,35
kad-1-14-08,1,cr,35,35
kad-1-14-08,1,cr,39,39
kad-1-14-08,1,cr,39,39
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,66,66
kad-1-14-08,1,cr,9,9
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,16,16
kad-1-14-08,1,cr,349,349
kad-1-14-08,1,cr,24,24
kad-1-14-08,1,cr,24,24
kad-1-14-08,1,cr,32,32
kad-1-14-08,1,cr,32,32
kad-1-14-08,1,cr,32,32
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,138,138
kad-1-14-08,1,cr,138,138
kad-1-14-08,1,cr,138,138
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,9,9
kad-1-14-08,1,cr,176,176
kad-1-14-08,1,cr,176,176
kad-1-14-08,1,cr,49,49
kad-1-14-08,1,cr,49,49
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,24,24
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,34,34
kad-1-14-08,1,cr,309,309
kad-1-14-08,1,cr,230,230
kad-1-14-08,1,cr,21,21
kad-1-14-08,1,cr,21,21
kad-1-14-08,1,cr,21,21
kad-1-14-08,1,cr,89,89
kad-1-14-08,1,cr,212,212
kad-1-14-08,1,cr,212,212
kad-1-14-08,1,cr,11,11
kad-1-14-08,1,cr,150,150
kad-1-14-08,1,cr,150,150
kad-1-14-08,1,cr,32,32
kad-1-14-08,1,cr,32,32
kad-1-14-08,1,cr,32,32
kad-1-14-08,1,cr,10,10
kad-1-14-08,1,cr,10,10
kad-1-14-08,1,cr,19,19
kad-1-14-08,1,cr,19,19
kad-1-14-08,1,cr,2617,2617
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,382,382
kad-1-14-08,1,cr,382,382
kad-1-14-08,1,cr,382,382
kad-1-14-08,1,cr,382,382
kad-1-14-08,1,cr,12,12
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,1968,1968
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,499,499
kad-1-14-08,1,cr,28,28
kad-1-14-08,1,cr,29,29
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,14,14
kad-1-14-08,1,cr,14,14
kad-1-14-08,1,cr,53,53
kad-1-14-08,1,cr,36,36
kad-1-14-08,1,cr,24,24
kad-1-14-08,1,cr,24,24
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,54,54
kad-1-14-08,1,cr,54,54
kad-1-14-08,1,cr,10,10
kad-1-14-08,1,cr,532,532
kad-1-14-08,1,cr,2617,2617
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,30,30
kad-1-14-08,1,cr,41,41
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,991,991
kad-1-14-08,1,cr,176,176
kad-1-14-08,1,cr,176,176
kad-1-14-08,1,cr,22,22
kad-1-14-08,1,cr,2617,2617
kad-1-14-08,1,cr,86,86
kad-1-14-08,1,cr,17,17
kad-1-14-08,1,cr,2617,2617
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,1318,1318
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,18,18
kad-1-14-08,1,cr,309,309
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,1578,1578
kad-1-14-08,1,cr,237,237
kad-1-14-08,1,cr,176,176
kad-1-14-08,1,cr,176,176
kad-1-14-08,1,cr,570,570
kad-1-14-08,1,cr,570,570
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,69,69
kad-1-14-08,1,cr,69,69
kad-1-14-08,1,cr,69,69
kad-1-14-08,1,cr,69,69
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,723,723
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,882,882
kad-1-14-08,1,cr,2617,2617
kad-1-14-08,1,cr,31,31
kad-1-14-08,1,cr,31,31
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,664,664
kad-1-14-08,1,cr,7764,7764
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,cr,795,795
kad-1-14-08,1,fa,27,27
kad-1-14-08,1,fa,27,27
kad-1-14-08,1,fa,277,277
kad-1-14-08,1,fa,277,277
kad-1-14-08,1,fa,277,277
kad-1-14-08,1,fa,207,207
kad-1-14-08,1,fa,159,159
kad-1-14-08,1,fa,138,138
kad-1-14-08,1,fa,202,202
kad-1-14-08,1,fa,10,10
kad-1-14-08,1,fa,17,17
kad-1-14-08,1,fa,17,17
kad-1-14-08,1,fa,17,17
kad-1-14-08,1,fa,81,81
kad-1-14-08,1,fa,24,24
kad-1-14-08,1,fa,80,80
kad-1-14-08,1,fa,80,80
kad-1-14-08,1,fa,32,32
kad-1-14-08,1,fa,34,34
kad-1-14-08,1,fa,53,53
kad-1-14-08,1,fa,364,364
kad-1-14-08,1,fa,162,162
kad-1-14-08,1,fa,188,188
kad-1-14-08,1,fa,14,14
kad-1-14-08,1,fa,39,39
kad-1-14-08,1,fa,184,184
kad-1-14-08,1,fa,14,14
kad-1-14-08,1,fa,268,268
kad-1-14-08,1,fa,16,16
kad-1-14-08,1,fa,92,92
kad-1-14-08,1,fa,31,31
kad-1-14-08,1,fa,31,31
kad-1-14-08,1,fa,50,50
kad-1-14-08,1,fa,33,33
kad-1-14-08,1,fa,882,882
kad-1-14-08,1,fa,58,58
kad-1-14-08,1,fa,277,277
kad-1-14-08,1,fa,37,37
kad-1-14-08,1,fa,83,83
kad-1-14-08,1,fa,24,24
kad-1-14-08,1,fa,9,9
kad-1-14-08,1,fa,268,268
kad-1-14-08,1,fa,9,9
kad-1-14-08,1,fa,50,50
kad-1-14-08,1,fa,112,112
kad-1-14-08,1,fa,10,10
kad-1-14-08,1,fa,364,364
kad-1-14-08,1,fa,97,97
kad-1-14-08,1,fa,135,135
kad-1-14-08,1,fa,268,268
kad-1-14-08,1,fa,268,268
kad-1-14-08,1,fa,188,188
kad-1-14-08,1,fa,188,188
kad-1-14-08,1,fa,188,188
kad-1-14-08,1,fa,81,81
kad-1-14-08,1,fa,81,81
kad-1-14-08,1,fa,54,54
kad-1-14-08,1,fa,12,12
kad-1-14-08,1,fa,52,52
kad-1-14-08,1,fa,277,277
kad-1-14-08,1,fa,882,882
kad-1-14-08,1,fa,150,150
kad-1-14-08,1,fa,109,109
kad-1-14-08,1,fa,109,109
kad-1-14-08,1,fa,28,28
kad-1-14-08,1,fa,23,23
kad-1-14-08,1,fa,364,364
kad-1-14-08,1,fa,188,188
kad-1-14-08,1,fa,188,188
kad-1-14-08,1,fa,9,9
kad-1-14-08,1,fa,9,9
kad-1-14-08,1,fa,22,22
kad-1-14-08,1,fa,106,106
kad-1-14-08,1,fa,106,106
kad-1-14-08,1,fa,12,12
kad-1-14-08,1,fa,224,224
kad-1-14-08,1,fa,172,172
kad-1-14-08,1,fa,18,18
kad-1-14-08,1,fa,48,48
kad-1-14-08,1,fa,57,57
kad-1-14-08,1,fa,10,10
kad-1-14-08,1,fa,11,11
kad-1-14-08,1,fa,142,142
kad-1-14-08,1,fa,268,268
kad-1-14-08,1,fa,268,268
kad-1-14-08,1,fa,77,77
kad-1-14-08,1,fa,13,13
kad-1-14-08,1,fa,21,21
kad-1-14-08,1,fa,35,35
kad-1-14-08,1,fa,9,9
kad-1-14-08,1,fa,9,9
kad-1-14-08,1,fa,24,24
kad-1-14-08,1,fa,32,32
kad-1-14-08,1,fa,138,138
kad-1-14-08,1,fa,309,309
kad-1-14-08,1,fa,49,49
kad-1-14-08,1,fa,230,230
kad-1-14-08,1,fa,21,21
kad-1-14-08,1,fa,89,89
kad-1-14-08,1,fa,150,150
kad-1-14-08,1,fa,32,32
kad-1-14-08,1,fa,10,10
kad-1-14-08,1,fa,382,382
kad-1-14-08,1,fa,36,36
kad-1-14-08,1,fa,54,54
kad-1-14-08,1,fa,532,532
kad-1-14-08,1,fa,30,30
kad-1-14-08,1,fa,244,244
kad-1-14-08,1,fa,17,17
kad-1-14-08,1,fa,18,18
kad-1-14-08,1,fa,69,69
kad-1-14-08,1,fa,882,882
kad-1-14-08,1,fa,41,41
kad-1-14-08,2,hit,184,66
kad-1-14-08,2,hit,74,3909
kad-1-14-08,2,hit,3909,7764
kad-1-14-08,2,hit,268,169
kad-1-14-08,2,hit,169,309
kad-1-14-08,2,hit,309,664
kad-1-14-08,2,hit,723,3909
kad-1-14-08,2,hit,3909,1318
kad-1-14-08,2,hit,1318,131
kad-1-14-08,2,hit,131,456
kad-1-14-08,2,hit,7764,3909
kad-1-14-08,2,hit,1578,3909
kad-1-14-08,2,hit,93,244
kad-1-14-08,2,hit,456,723
kad-1-14-08,2,hit,349,85
kad-1-14-08,2,hit,307,7764
kad-1-14-08,2,hit,3909,7764
kad-1-14-08,2,hit,7764,90
kad-1-14-08,2,hit,664,65
kad-1-14-08,2,hit,65,147
kad-1-14-08,2,hit,147,237
kad-1-14-08,2,hit,237,19
kad-1-14-08,2,hit,19,192
kad-1-14-08,2,hit,192,1578
kad-1-14-08,2,hit,7764,795
kad-1-14-08,2,hit,795,7764
kad-1-14-08,2,hit,14,57
kad-1-14-08,2,hit,57,64
kad-1-14-08,2,hit,1318,101
kad-1-14-08,2,hit,3909,230
kad-1-14-08,2,hit,230,470
kad-1-14-08,2,hit,470,53
kad-1-14-08,2,hit,54,7764
kad-1-14-08,2,hit,7764,1968
kad-1-14-08,2,hit,1968,7764
kad-1-14-08,2,hit,7764,307
kad-1-14-08,2,hit,94,1968
kad-1-14-08,2,hit,1968,16
kad-1-14-08,2,hit,16,882
kad-1-14-08,2,hit,882,664
kad-1-14-08,2,hit,7764,2617
kad-1-14-08,2,hit,2617,91
kad-1-14-08,2,hit,91,7764
kad-1-14-08,2,hit,7764,27
kad-1-14-08,2,hit,27,991
kad-1-14-08,2,hit,7764,466
kad-1-14-08,2,hit,421,101
kad-1-14-08,2,hit,101,2617
kad-1-14-08,2,hit,2617,29
kad-1-14-08,2,hit,188,54
kad-1-14-08,2,hit,15,116
kad-1-14-08,2,hit,2617,104
kad-1-14-08,2,hit,104,664
kad-1-14-08,2,hit,664,9
kad-1-14-08,2,hit,7764,1968
kad-1-14-08,2,hit,1968,37
kad-1-14-08,2,hit,10,1578
kad-1-14-08,2,hit,1578,58
kad-1-14-08,2,hit,58,252
kad-1-14-08,2,hit,349,2617
kad-1-14-08,2,hit,2617,11
kad-1-14-08,2,hit,7764,991
kad-1-14-08,2,hit,991,33
kad-1-14-08,2,hit,309,7764
kad-1-14-08,2,hit,7764,172
kad-1-14-08,2,hit,172,244
kad-1-14-08,2,hit,18,7764
kad-1-14-08,2,hit,7764,159
kad-1-14-08,2,hit,142,882
kad-1-14-08,2,hit,882,7764
kad-1-14-08,2,hit,7764,1968
kad-1-14-08,2,hit,1968,7764
kad-1-14-08,2,hit,1968,16
kad-1-14-08,2,hit,309,1578
kad-1-14-08,2,hit,1578,882
kad-1-14-08,2,hit,70,1578
kad-1-14-08,2,hit,1578,99
kad-1-14-08,2,hit,664,7764
kad-1-14-08,2,hit,723,3909
kad-1-14-08,2,hit,3909,400
kad-1-14-08,2,hit,307,224
kad-1-14-08,2,hit,2617,7764
kad-1-14-08,2,hit,7764,140
kad-1-14-08,2,hit,140,68
kad-1-14-08,2,hit,49,7764
kad-1-14-08,2,hit,9,81
kad-1-14-08,2,hit,104,470
kad-1-14-08,2,hit,470,7764
kad-1-14-08,2,hit,1131,570
kad-1-14-08,2,hit,2617,1318
kad-1-14-08,2,hit,1318,570
kad-1-14-08,2,hit,14,66
kad-1-14-08,2,hit,66,309
kad-1-14-08,2,hit,364,7764
kad-1-14-08,2,hit,7764,3909
kad-1-14-08,2,hit,309,1131
kad-1-14-08,2,hit,1131,7764
kad-1-14-08,2,hit,7764,3909
kad-1-14-08,2,hit,3909,532
kad-1-14-08,2,hit,244,7764
kad-1-14-08,2,hit,7764,184
kad-1-14-08,2,hit,1578,21
kad-1-14-08,2,hit,21,1318
kad-1-14-08,2,hit,37,17
kad-1-14-08,2,hit,3909,570
kad-1-14-08,2,hit,570,7764
kad-1-14-08,2,hit,18,35
kad-1-14-08,2,hit,35,1968
kad-1-14-08,2,hit,14,7764
kad-1-14-08,2,hit,7764,252
kad-1-14-08,2,hit,7764,72
kad-1-14-08,2,hit,72,613
kad-1-14-08,2,hit,613,12
kad-1-14-08,2,hit,14,1578
kad-1-14-08,2,hit,1578,3909
kad-1-14-08,2,hit,20,382
kad-1-14-08,2,hit,382,45
kad-1-14-08,2,hit,9,7764
kad-1-14-08,2,hit,244,91
kad-1-14-08,2,hit,91,7764
kad-1-14-08,2,hit,7764,125
kad-1-14-08,2,hit,1968,532
kad-1-14-08,2,hit,532,1968
kad-1-14-08,2,hit,1968,1318
kad-1-14-08,2,hit,7764,71
kad-1-14-08,2,hit,71,3909
kad-1-14-08,2,hit,400,1578
kad-1-14-08,2,hit,1578,106
kad-1-14-08,2,hit,27,38
kad-1-14-08,2,hit,1578,7764
kad-1-14-08,2,hit,56,153
kad-1-14-08,2,hit,153,7764
kad-1-14-08,2,hit,7764,570
kad-1-14-08,2,hit,570,20
kad-1-14-08,2,hit,2617,7764
kad-1-14-08,2,hit,7764,36
kad-1-14-08,2,hit,36,991
kad-1-14-08,2,hit,991,7764
kad-1-14-08,2,hit,7764,277
kad-1-14-08,2,hit,277,1578
kad-1-14-08,2,hit,7764,14
kad-1-14-08,2,hit,142,7764
kad-1-14-08,2,hit,7764,129
kad-1-14-08,2,hit,268,7764
kad-1-14-08,2,hit,7764,79
kad-1-14-08,2,hit,79,499
kad-1-14-08,2,hit,156,7764
kad-1-14-08,2,hit,19,1968
kad-1-14-08,2,hit,1968,1318
kad-1-14-08,2,hit,1318,36
kad-1-14-08,2,hit,36,795
kad-1-14-08,2,hit,20,570
kad-1-14-08,2,hit,570,991
kad-1-14-08,2,hit,991,120
kad-1-14-08,2,hit,120,277
kad-1-14-08,2,hit,470,15
kad-1-14-08,2,hit,466,723
kad-1-14-08,2,hit,723,3909
kad-1-14-08,2,hit,18,32
kad-1-14-08,2,hit,32,7764
kad-1-14-08,2,hit,7764,499
kad-1-14-08,2,hit,499,664
kad-1-14-08,2,hit,664,30
kad-1-14-08,2,hit,21,1318
kad-1-14-08,2,hit,1318,17
kad-1-14-08,2,hit,14,31
kad-1-14-08,2,hit,15,7764
kad-1-14-08,2,hit,7764,24
kad-1-14-08,2,hit,24,3909
kad-1-14-08,2,hit,3909,7764
kad-1-14-08,2,hit,991,142
kad-1-14-08,2,hit,142,499
kad-1-14-08,2,hit,499,3909
kad-1-14-08,2,hit,3909,2617
kad-1-14-08,2,hit,2617,7764
kad-1-14-08,2,hit,165,7764
kad-1-14-08,2,hit,7764,3909
kad-1-14-08,2,hit,3909,192
kad-1-14-08,2,hit,42,7764
kad-1-14-08,2,hit,7764,65
kad-1-14-08,2,hit,3909,532
kad-1-14-08,2,hit,115,991
kad-1-14-08,2,hit,991,202
kad-1-14-08,2,hit,202,268
kad-1-14-08,2,hit,268,78
kad-1-14-08,2,hit,78,2617
kad-1-14-08,2,hit,613,7764
kad-1-14-08,2,hit,7764,156
kad-1-14-08,2,hit,156,47
kad-1-14-08,2,hit,63,723
kad-1-14-08,2,hit,723,125
kad-1-14-08,2,hit,42,16
kad-1-14-08,2,hit,7764,159
kad-1-14-08,2,hit,159,7764
kad-1-14-08,2,hit,7764,26
kad-1-14-08,2,hit,400,991
kad-1-14-08,2,hit,65,7764
kad-1-14-08,2,hit,7764,664
kad-1-14-08,2,hit,664,309
kad-1-14-08,2,hit,28,7764
kad-1-14-08,2,hit,7764,145
kad-1-14-08,2,hit,1968,723
kad-1-14-08,2,hit,723,1968
kad-1-14-08,2,hit,1968,26
kad-1-14-08,2,hit,26,991
kad-1-14-08,2,hit,991,135
kad-1-14-08,2,hit,7764,116
kad-1-14-08,2,hit,116,22
kad-1-14-08,2,hit,49,58
kad-1-14-08,2,hit,532,57
kad-1-14-08,2,hit,14,613
kad-1-14-08,2,hit,613,1968
kad-1-14-08,2,hit,991,23
kad-1-14-08,2,hit,25,613
kad-1-14-08,2,hit,613,7764
kad-1-14-08,2,hit,7764,2617
kad-1-14-08,2,hit,2617,309
kad-1-14-08,2,hit,44,7764
kad-1-14-08,2,hit,7764,41
kad-1-14-08,2,hit,7764,142
kad-1-14-08,2,hit,3909,307
kad-1-14-08,2,hit,169,277
kad-1-14-08,2,hit,277,991
kad-1-14-08,2,hit,991,61
kad-1-14-08,2,hit,237,421
kad-1-14-08,2,hit,421,7764
kad-1-14-08,2,hit,7764,90
kad-1-14-08,2,hit,7764,1318
kad-1-14-08,2,hit,1318,23
kad-1-14-08,2,hit,28,882
kad-1-14-08,2,hit,882,723
kad-1-14-08,2,hit,723,115
kad-1-14-08,2,hit,115,1578
kad-1-14-08,2,hit,73,7764
kad-1-14-08,2,hit,7764,70
kad-1-14-08,2,hit,19,1968
kad-1-14-08,2,hit,17,532
kad-1-14-08,2,hit,532,2617
kad-1-14-08,2,hit,142,26
kad-1-14-08,2,hit,26,94
kad-1-14-08,2,hit,94,31
kad-1-14-08,2,hit,70,29
kad-1-14-08,2,hit,7764,723
kad-1-14-08,2,hit,723,10
kad-1-14-08,2,miss,66,109
kad-1-14-08,2,miss,456,3909
kad-1-14-08,2,miss,3909,14
kad-1-14-08,2,miss,14,9
kad-1-14-08,2,miss,3909,98
kad-1-14-08,2,miss,98,25
kad-1-14-08,2,miss,244,456
kad-1-14-08,2,miss,85,307
kad-1-14-08,2,miss,90,178
kad-1-14-08,2,miss,98,3909
kad-1-14-08,2,miss,466,421
kad-1-14-08,2,miss,29,44
kad-1-14-08,2,miss,44,188
kad-1-14-08,2,miss,54,26
kad-1-14-08,2,miss,116,1131
kad-1-14-08,2,miss,9,37
kad-1-14-08,2,miss,15,57
kad-1-14-08,2,miss,11,12
kad-1-14-08,2,miss,17,343
kad-1-14-08,2,miss,343,309
kad-1-14-08,2,miss,159,61
kad-1-14-08,2,miss,9,142
kad-1-14-08,2,miss,99,3909
kad-1-14-08,2,miss,400,307
kad-1-14-08,2,miss,224,3909
kad-1-14-08,2,miss,150,49
kad-1-14-08,2,miss,400,9
kad-1-14-08,2,miss,309,172
kad-1-14-08,2,miss,532,244
kad-1-14-08,2,miss,44,37
kad-1-14-08,2,miss,17,3909
kad-1-14-08,2,miss,1131,14
kad-1-14-08,2,miss,252,107
kad-1-14-08,2,miss,107,421
kad-1-14-08,2,miss,400,9
kad-1-14-08,2,miss,3909,22
kad-1-14-08,2,miss,466,27
kad-1-14-08,2,miss,14,142
kad-1-14-08,2,miss,40,20
kad-1-14-08,2,miss,15,466
kad-1-14-08,2,miss,17,14
kad-1-14-08,2,miss,31,3909
kad-1-14-08,2,miss,882,165
kad-1-14-08,2,miss,65,3909
kad-1-14-08,2,miss,16,30
kad-1-14-08,2,miss,26,400
kad-1-14-08,2,miss,3909,23
kad-1-14-08,2,miss,23,47
kad-1-14-08,2,miss,135,260
kad-1-14-08,2,miss,22,49
kad-1-14-08,2,miss,57,14
kad-1-14-08,2,miss,456,25
kad-1-14-08,2,miss,142,3909
kad-1-14-08,2,miss,307,56
kad-1-14-08,2,miss,61,58
kad-1-14-08,2,miss,456,218
kad-1-14-08,2,miss,70,19
kad-1-14-08,2,miss,31,70
kad-1-14-08,2,miss,29,1131
kad-1-14-08,2,cr,184,184
kad-1-14-08,2,cr,184,184
kad-1-14-08,2,cr,184,184
kad-1-14-08,2,cr,66,66
kad-1-14-08,2,cr,109,109
kad-1-14-08,2,cr,109,109
kad-1-14-08,2,cr,109,109
kad-1-14-08,2,cr,74,74
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,268,268
kad-1-14-08,2,cr,268,268
kad-1-14-08,2,cr,268,268
kad-1-14-08,2,cr,268,268
kad-1-14-08,2,cr,169,169
kad-1-14-08,2,cr,309,309
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,723,723
kad-1-14-08,2,cr,723,723
kad-1-14-08,2,cr,1318,1318
kad-1-14-08,2,cr,1318,1318
kad-1-14-08,2,cr,131,131
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,14,14
kad-1-14-08,2,cr,9,9
kad-1-14-08,2,cr,9,9
kad-1-14-08,2,cr,9,9
kad-1-14-08,2,cr,1578,1578
kad-1-14-08,2,cr,1578,1578
kad-1-14-08,2,cr,25,25
kad-1-14-08,2,cr,25,25
kad-1-14-08,2,cr,25,25
kad-1-14-08,2,cr,93,93
kad-1-14-08,2,cr,93,93
kad-1-14-08,2,cr,244,244
kad-1-14-08,2,cr,723,723
kad-1-14-08,2,cr,723,723
kad-1-14-08,2,cr,349,349
kad-1-14-08,2,cr,85,85
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,65,65
kad-1-14-08,2,cr,147,147
kad-1-14-08,2,cr,147,147
kad-1-14-08,2,cr,237,237
kad-1-14-08,2,cr,19,19
kad-1-14-08,2,cr,19,19
kad-1-14-08,2,cr,192,192
kad-1-14-08,2,cr,192,192
kad-1-14-08,2,cr,192,192
kad-1-14-08,2,cr,1578,1578
kad-1-14-08,2,cr,1578,1578
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,795,795
kad-1-14-08,2,cr,795,795
kad-1-14-08,2,cr,795,795
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,14,14
kad-1-14-08,2,cr,64,64
kad-1-14-08,2,cr,64,64
kad-1-14-08,2,cr,1318,1318
kad-1-14-08,2,cr,1318,1318
kad-1-14-08,2,cr,101,101
kad-1-14-08,2,cr,230,230
kad-1-14-08,2,cr,230,230
kad-1-14-08,2,cr,470,470
kad-1-14-08,2,cr,470,470
kad-1-14-08,2,cr,470,470
kad-1-14-08,2,cr,53,53
kad-1-14-08,2,cr,53,53
kad-1-14-08,2,cr,54,54
kad-1-14-08,2,cr,54,54
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,1968,1968
kad-1-14-08,2,cr,1968,1968
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,94,94
kad-1-14-08,2,cr,94,94
kad-1-14-08,2,cr,1968,1968
kad-1-14-08,2,cr,1968,1968
kad-1-14-08,2,cr,16,16
kad-1-14-08,2,cr,16,16
kad-1-14-08,2,cr,882,882
kad-1-14-08,2,cr,882,882
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,664,664
kad-1-14-08,2,cr,7764,7764
kad-1-14-08,2,cr,2617,2617
